order_item_id,order_id,product_id,quantity,discount_pct
OI0010425,ORD005214,PROD00006,4.0,15
OI0010426,ORD005214,PROD00553,2.0,5
OI0010427,ORD005214,PROD00267,1.0,20
OI0010428,ORD005215,PROD00184,1.0,25
OI0010429,ORD005216,PROD00054,1.0,5
OI0010430,ORD005216,PROD00409,5.0,0
OI0010431,ORD005216,PROD00198,1.0,5
OI0010432,ORD005216,PROD00012,2.0,20
OI0010433,ORD005217,PROD00493,4.0,20
OI0010434,ORD005217,PROD00175,-1.0,15
OI0010435,ORD005218,PROD00527,1.0,0
OI0010436,ORD005218,PROD00010,2.0,10
OI0010437,ORD005219,PROD00093,3.0,20
OI0010438,ORD005220,PROD00482,2.0,10
OI0010439,ORD005220,PROD00135,10.0,10
OI0010440,ORD005221,PROD00127,3.0,0
OI0010441,ORD005221,PROD00463,2.0,5
OI0010442,ORD005222,PROD00476,2.0,5
OI0010443,ORD005222,PROD00493,2.0,15
OI0010444,ORD005223,PROD00015,3.0,10
OI0010445,ORD005223,PROD00135,1.0,0
OI0010446,ORD005223,PROD00429,2.0,0
OI0010447,ORD005224,PROD00236,4.0,0
OI0010448,ORD005224,PROD00011,1.0,20
OI0010449,ORD005224,PROD00244,1.0,5
OI0010450,ORD005224,PROD00097,2.0,10
OI0010451,ORD005225,PROD00593,1.0,5
OI0010452,ORD005225,PROD00393,1.0,0
OI0010453,ORD005225,PROD00479,5.0,5
OI0010454,ORD005226,PROD00127,4.0,0
OI0010455,ORD005227,PROD00366,3.0,20
OI0010456,ORD005228,PROD00390,10.0,20
OI0010457,ORD005229,PROD00312,1.0,0
OI0010458,ORD005229,PROD00402,2.0,0
OI0010459,ORD005229,PROD00337,4.0,0
OI0010460,ORD005229,PROD00572,5.0,25
OI0010461,ORD005230,PROD00403,3.0,0
OI0010462,ORD005231,PROD00003,1.0,10
OI0010463,ORD005232,PROD00359,10.0,5
OI0010464,ORD005233,PROD00438,1.0,0
OI0010465,ORD005233,PROD00399,1.0,0
OI0010466,ORD005234,PROD00533,2.0,20
OI0010467,ORD005235,PROD00066,2.0,0
OI0010468,ORD005236,PROD00153,10.0,20
OI0010469,ORD005236,PROD00061,10.0,10
OI0010470,ORD005237,PROD00112,,5
OI0010471,ORD005238,PROD00355,1.0,20
OI0010472,ORD005239,PROD00424,10.0,5
OI0010473,ORD005239,PROD00555,5.0,10
OI0010474,ORD005240,PROD00560,5.0,15
OI0010475,ORD005241,PROD00542,1.0,25
OI0010476,ORD005241,PROD00235,3.0,20
OI0010477,ORD005242,PROD00491,1.0,20
OI0010478,ORD005242,PROD00450,1.0,0
OI0010479,ORD005242,PROD00111,-1.0,0
OI0010480,ORD005242,PROD00274,-1.0,0
OI0010481,ORD005243,PROD00407,4.0,0
OI0010482,ORD005243,PROD00544,2.0,25
OI0010483,ORD005243,PROD00070,4.0,0
OI0010484,ORD005244,PROD00587,5.0,5
OI0010485,ORD005244,PROD00237,10.0,10
OI0010486,ORD005244,PROD00552,2.0,10
OI0010487,ORD005245,PROD00219,4.0,0
OI0010488,ORD005245,PROD00177,4.0,0
OI0010489,ORD005246,PROD00191,3.0,5
OI0010490,ORD005247,PROD00098,1.0,0
OI0010491,ORD005247,PROD00077,2.0,0
OI0010492,ORD005247,PROD00074,4.0,0
OI0010493,ORD005247,PROD00146,1.0,25
OI0010494,ORD005248,PROD00288,2.0,25
OI0010495,ORD005249,PROD00028,2.0,10
OI0010496,ORD005249,PROD00136,1.0,0
OI0010497,ORD005249,PROD00578,-1.0,5
OI0010498,ORD005250,PROD00262,3.0,5
OI0010499,ORD005250,PROD00166,3.0,15
OI0010500,ORD005250,PROD00186,5.0,15
OI0010501,ORD005250,PROD00313,-1.0,15
OI0010502,ORD005251,PROD00509,-1.0,15
OI0010503,ORD005251,PROD00078,-1.0,0
OI0010504,ORD005252,PROD00143,-1.0,20
OI0010505,ORD005253,PROD00143,1.0,0
OI0010506,ORD005254,PROD00420,1.0,0
OI0010507,ORD005254,PROD00300,2.0,0
OI0010508,ORD005254,PROD00316,5.0,0
OI0010509,ORD005254,PROD00075,3.0,0
OI0010510,ORD005255,PROD00258,2.0,0
OI0010511,ORD005255,PROD00216,4.0,15
OI0010512,ORD005255,PROD00262,4.0,20
OI0010513,ORD005256,PROD00110,3.0,10
OI0010514,ORD005256,PROD00352,1.0,0
OI0010515,ORD005256,PROD00155,1.0,25
OI0010516,ORD005257,PROD00175,2.0,20
OI0010517,ORD005258,PROD00487,4.0,25
OI0010518,ORD005258,PROD00253,-1.0,25
OI0010519,ORD005258,PROD00101,3.0,20
OI0010520,ORD005258,PROD00538,5.0,20
OI0010521,ORD005259,PROD00277,2.0,25
OI0010522,ORD005260,PROD00188,4.0,20
OI0010523,ORD005261,PROD00577,1.0,5
OI0010524,ORD005262,PROD00480,5.0,0
OI0010525,ORD005262,PROD00514,5.0,5
OI0010526,ORD005263,PROD00354,2.0,0
OI0010527,ORD005263,PROD00059,5.0,0
OI0010528,ORD005263,PROD00003,1.0,10
OI0010529,ORD005264,PROD00467,4.0,5
OI0010530,ORD005264,PROD00269,5.0,0
OI0010531,ORD005264,PROD00308,2.0,20
OI0010532,ORD005264,PROD00286,10.0,0
OI0010533,ORD005265,PROD00492,10.0,20
OI0010534,ORD005265,PROD00560,1.0,0
OI0010535,ORD005265,PROD00450,10.0,0
OI0010536,ORD005265,PROD00266,2.0,0
OI0010537,ORD005266,PROD00419,2.0,15
OI0010538,ORD005266,PROD00594,1.0,0
OI0010539,ORD005266,PROD00138,2.0,5
OI0010540,ORD005266,PROD00288,1.0,10
OI0010541,ORD005267,PROD00151,-1.0,5
OI0010542,ORD005268,PROD00201,4.0,10
OI0010543,ORD005268,PROD00324,5.0,5
OI0010544,ORD005268,PROD00053,-1.0,10
OI0010545,ORD005268,PROD00352,5.0,0
OI0010546,ORD005269,PROD00402,1.0,0
OI0010547,ORD005270,PROD00036,2.0,15
OI0010548,ORD005270,PROD00242,1.0,20
OI0010549,ORD005270,PROD00455,-1.0,5
OI0010550,ORD005271,PROD00112,1.0,15
OI0010551,ORD005271,PROD00049,4.0,0
OI0010552,ORD005271,PROD00099,2.0,25
OI0010553,ORD005271,PROD00410,2.0,15
OI0010554,ORD005272,PROD00317,1.0,10
OI0010555,ORD005273,PROD00491,10.0,0
OI0010556,ORD005274,PROD00287,3.0,10
OI0010557,ORD005274,PROD00037,2.0,5
OI0010558,ORD005274,PROD00368,2.0,0
OI0010559,ORD005274,PROD00526,-1.0,15
OI0010560,ORD005275,PROD00295,1.0,0
OI0010561,ORD005275,PROD00116,1.0,15
OI0010562,ORD005275,PROD00384,2.0,20
OI0010563,ORD005276,PROD00134,-1.0,0
OI0010564,ORD005277,PROD00096,5.0,0
OI0010565,ORD005278,PROD00107,1.0,25
OI0010566,ORD005278,PROD00557,-1.0,15
OI0010567,ORD005278,PROD00221,1.0,0
OI0010568,ORD005279,PROD00361,1.0,20
OI0010569,ORD005279,PROD00593,3.0,0
OI0010570,ORD005279,PROD00415,4.0,0
OI0010571,ORD005279,PROD00570,-1.0,25
OI0010572,ORD005280,PROD00219,4.0,0
OI0010573,ORD005281,PROD00527,2.0,0
OI0010574,ORD005282,PROD00359,2.0,25
OI0010575,ORD005282,PROD00160,1.0,0
OI0010576,ORD005283,PROD00295,5.0,15
OI0010577,ORD005283,PROD00376,2.0,0
OI0010578,ORD005283,PROD00032,1.0,20
OI0010579,ORD005283,PROD00284,2.0,20
OI0010580,ORD005284,PROD00414,2.0,0
OI0010581,ORD005284,PROD00564,3.0,0
OI0010582,ORD005285,PROD00185,2.0,5
OI0010583,ORD005286,PROD00149,1.0,20
OI0010584,ORD005286,PROD00358,1.0,0
OI0010585,ORD005287,PROD00306,1.0,0
OI0010586,ORD005288,PROD00097,1.0,20
OI0010587,ORD005288,PROD00519,3.0,0
OI0010588,ORD005288,PROD00496,1.0,25
OI0010589,ORD005288,PROD00328,1.0,0
OI0010590,ORD005289,PROD00239,2.0,0
OI0010591,ORD005289,PROD00546,2.0,15
OI0010592,ORD005289,PROD00448,2.0,0
OI0010593,ORD005290,PROD00337,10.0,10
OI0010594,ORD005290,PROD00168,1.0,15
OI0010595,ORD005291,PROD00282,4.0,5
OI0010596,ORD005291,PROD00013,1.0,0
OI0010597,ORD005292,PROD00298,-1.0,0
OI0010598,ORD005292,PROD00029,10.0,0
OI0010599,ORD005292,PROD00199,1.0,15
OI0010600,ORD005292,PROD00485,1.0,20
OI0010601,ORD005293,PROD00498,-1.0,5
OI0010602,ORD005293,PROD00415,10.0,5
OI0010603,ORD005294,PROD00289,5.0,10
OI0010604,ORD005294,PROD00147,2.0,0
OI0010605,ORD005294,PROD00195,1.0,25
OI0010606,ORD005294,PROD00331,2.0,0
OI0010607,ORD005295,PROD00156,-1.0,15
OI0010608,ORD005296,PROD00130,1.0,0
OI0010609,ORD005296,PROD00117,1.0,0
OI0010610,ORD005296,PROD00305,5.0,0
OI0010611,ORD005296,PROD00001,2.0,15
OI0010612,ORD005297,PROD00542,3.0,0
OI0010613,ORD005298,PROD00382,4.0,10
OI0010614,ORD005298,PROD00323,1.0,20
OI0010615,ORD005299,PROD00536,10.0,5
OI0010616,ORD005299,PROD00085,2.0,15
OI0010617,ORD005300,PROD00192,-1.0,0
OI0010618,ORD005300,PROD00117,3.0,0
OI0010619,ORD005300,PROD00381,3.0,0
OI0010620,ORD005300,PROD00506,5.0,5
OI0010621,ORD005301,PROD00212,10.0,0
OI0010622,ORD005301,PROD00219,1.0,15
OI0010623,ORD005301,PROD00153,-1.0,25
OI0010624,ORD005301,PROD00232,4.0,25
OI0010625,ORD005302,PROD00098,2.0,10
OI0010626,ORD005302,PROD00352,1.0,0
OI0010627,ORD005302,PROD00530,3.0,0
OI0010628,ORD005302,PROD00535,1.0,25
OI0010629,ORD005303,PROD00035,2.0,10
OI0010630,ORD005304,PROD00314,1.0,15
OI0010631,ORD005305,PROD00580,2.0,15
OI0010632,ORD005306,PROD00169,,10
OI0010633,ORD005306,PROD00299,4.0,5
OI0010634,ORD005307,PROD00340,4.0,15
OI0010635,ORD005308,PROD00157,2.0,0
OI0010636,ORD005308,PROD00172,5.0,20
OI0010637,ORD005308,PROD00141,1.0,0
OI0010638,ORD005308,PROD00046,10.0,25
OI0010639,ORD005309,PROD00455,2.0,0
OI0010640,ORD005310,PROD00523,2.0,25
OI0010641,ORD005311,PROD00143,3.0,10
OI0010642,ORD005312,PROD00356,2.0,0
OI0010643,ORD005313,PROD00495,10.0,25
OI0010644,ORD005313,PROD00269,4.0,0
OI0010645,ORD005314,PROD00280,4.0,10
OI0010646,ORD005315,PROD00196,3.0,10
OI0010647,ORD005316,PROD00509,1.0,15
OI0010648,ORD005317,PROD00218,3.0,15
OI0010649,ORD005317,PROD00306,1.0,25
OI0010650,ORD005317,PROD00413,1.0,20
OI0010651,ORD005317,PROD00293,5.0,0
OI0010652,ORD005318,PROD00131,1.0,20
OI0010653,ORD005319,PROD00412,2.0,20
OI0010654,ORD005319,PROD00222,1.0,0
OI0010655,ORD005320,PROD00186,1.0,5
OI0010656,ORD005321,PROD00376,2.0,10
OI0010657,ORD005322,PROD00141,1.0,20
OI0010658,ORD005323,PROD00159,5.0,25
OI0010659,ORD005324,PROD00157,2.0,10
OI0010660,ORD005324,PROD00469,4.0,10
OI0010661,ORD005325,PROD00551,2.0,0
OI0010662,ORD005326,PROD00092,5.0,0
OI0010663,ORD005326,PROD00454,1.0,25
OI0010664,ORD005326,PROD00371,1.0,15
OI0010665,ORD005327,PROD00289,-1.0,10
OI0010666,ORD005327,PROD00322,1.0,10
OI0010667,ORD005327,PROD00025,1.0,15
OI0010668,ORD005328,PROD00584,1.0,0
OI0010669,ORD005329,PROD00135,10.0,0
OI0010670,ORD005329,PROD00294,5.0,20
OI0010671,ORD005329,PROD00112,1.0,20
OI0010672,ORD005330,PROD00268,3.0,10
OI0010673,ORD005331,PROD00068,3.0,25
OI0010674,ORD005331,PROD00571,10.0,0
OI0010675,ORD005331,PROD00066,1.0,0
OI0010676,ORD005331,PROD00013,10.0,25
OI0010677,ORD005332,PROD00294,4.0,10
OI0010678,ORD005332,PROD00234,1.0,20
OI0010679,ORD005332,PROD00537,2.0,15
OI0010680,ORD005333,PROD00193,2.0,5
OI0010681,ORD005333,PROD00085,10.0,10
OI0010682,ORD005333,PROD00421,2.0,0
OI0010683,ORD005333,PROD00011,2.0,25
OI0010684,ORD005334,PROD00364,2.0,20
OI0010685,ORD005335,PROD00092,4.0,0
OI0010686,ORD005335,PROD00549,-1.0,20
OI0010687,ORD005336,PROD00389,1.0,0
OI0010688,ORD005336,PROD00198,1.0,5
OI0010689,ORD005336,PROD00180,3.0,20
OI0010690,ORD005337,PROD00383,2.0,0
OI0010691,ORD005338,PROD00531,3.0,5
OI0010692,ORD005338,PROD00529,1.0,0
OI0010693,ORD005338,PROD00158,500.0,25
OI0010694,ORD005338,PROD00411,2.0,0
OI0010695,ORD005339,PROD00182,1.0,20
OI0010696,ORD005340,PROD00481,1.0,0
OI0010697,ORD005340,PROD00068,-1.0,0
OI0010698,ORD005341,PROD00485,3.0,20
OI0010699,ORD005341,PROD00131,3.0,0
OI0010700,ORD005341,PROD00213,3.0,0
OI0010701,ORD005341,PROD00034,2.0,25
OI0010702,ORD005342,PROD00225,3.0,15
OI0010703,ORD005342,PROD00587,3.0,0
OI0010704,ORD005342,PROD00304,1.0,25
OI0010705,ORD005342,PROD00042,1.0,10
OI0010706,ORD005343,PROD00229,1.0,15
OI0010707,ORD005343,PROD00077,2.0,10
OI0010708,ORD005344,PROD00130,2.0,10
OI0010709,ORD005344,PROD00227,1.0,5
OI0010710,ORD005345,PROD00126,1.0,25
OI0010711,ORD005345,PROD00151,1.0,0
OI0010712,ORD005346,PROD00132,1.0,15
OI0010713,ORD005346,PROD00154,10.0,20
OI0010714,ORD005346,PROD00178,-1.0,0
OI0010715,ORD005347,PROD00241,2.0,0
OI0010716,ORD005347,PROD00393,1.0,0
OI0010717,ORD005348,PROD00431,1.0,0
OI0010718,ORD005349,PROD00530,2.0,20
OI0010719,ORD005349,PROD00309,10.0,0
OI0010720,ORD005349,PROD00213,1.0,5
OI0010721,ORD005350,PROD00102,1.0,20
OI0010722,ORD005351,PROD00295,1.0,25
OI0010723,ORD005352,PROD00020,10.0,20
OI0010724,ORD005352,PROD00529,-1.0,0
OI0010725,ORD005352,PROD00457,-1.0,0
OI0010726,ORD005353,PROD00051,4.0,25
OI0010727,ORD005353,PROD00314,1.0,5
OI0010728,ORD005353,PROD00579,10.0,0
OI0010729,ORD005354,PROD00029,5.0,15
OI0010730,ORD005355,PROD00169,4.0,20
OI0010731,ORD005355,PROD00121,1.0,0
OI0010732,ORD005355,PROD00422,5.0,0
OI0010733,ORD005356,PROD00089,10.0,0
OI0010734,ORD005356,PROD00430,10.0,25
OI0010735,ORD005357,PROD00333,1.0,0
OI0010736,ORD005357,PROD00132,2.0,0
OI0010737,ORD005357,PROD00260,4.0,20
OI0010738,ORD005358,PROD00375,2.0,10
OI0010739,ORD005358,PROD00258,5.0,0
OI0010740,ORD005359,PROD00505,-1.0,25
OI0010741,ORD005360,PROD00128,4.0,10
OI0010742,ORD005360,PROD00599,-1.0,0
OI0010743,ORD005360,PROD00414,2.0,0
OI0010744,ORD005361,PROD00053,1.0,5
OI0010745,ORD005361,PROD00063,2.0,5
OI0010746,ORD005361,PROD00298,-1.0,10
OI0010747,ORD005361,PROD00034,2.0,15
OI0010748,ORD005362,PROD00071,4.0,20
OI0010749,ORD005363,PROD00328,5.0,15
OI0010750,ORD005363,PROD00594,1.0,20
OI0010751,ORD005364,PROD00073,4.0,20
OI0010752,ORD005364,PROD00177,4.0,0
OI0010753,ORD005365,PROD00201,-1.0,0
OI0010754,ORD005366,PROD00042,1.0,10
OI0010755,ORD005367,PROD00343,1.0,20
OI0010756,ORD005368,PROD00596,3.0,0
OI0010757,ORD005369,PROD00489,10.0,20
OI0010758,ORD005369,PROD00052,1.0,5
OI0010759,ORD005369,PROD00424,4.0,20
OI0010760,ORD005369,PROD00084,10.0,5
OI0010761,ORD005370,PROD00328,2.0,10
OI0010762,ORD005371,PROD00194,2.0,20
OI0010763,ORD005371,PROD00436,2.0,15
OI0010764,ORD005372,PROD00434,10.0,0
OI0010765,ORD005372,PROD00277,1.0,20
OI0010766,ORD005373,PROD00099,2.0,5
OI0010767,ORD005373,PROD00074,4.0,20
OI0010768,ORD005374,PROD00290,-1.0,0
OI0010769,ORD005374,PROD00168,1.0,10
OI0010770,ORD005375,PROD00377,10.0,5
OI0010771,ORD005375,PROD00216,5.0,0
OI0010772,ORD005375,PROD00396,1.0,25
OI0010773,ORD005375,PROD00367,2.0,25
OI0010774,ORD005376,PROD00515,10.0,10
OI0010775,ORD005376,PROD00149,5.0,5
OI0010776,ORD005376,PROD00499,2.0,0
OI0010777,ORD005376,PROD00217,5.0,0
OI0010778,ORD005377,PROD00195,1.0,15
OI0010779,ORD005377,PROD00104,2.0,25
OI0010780,ORD005378,PROD00010,4.0,15
OI0010781,ORD005378,PROD00594,3.0,25
OI0010782,ORD005378,PROD00528,1.0,0
OI0010783,ORD005379,PROD00295,1.0,0
OI0010784,ORD005379,PROD00371,3.0,0
OI0010785,ORD005379,PROD00165,1.0,0
OI0010786,ORD005380,PROD00426,1.0,0
OI0010787,ORD005381,PROD00405,-1.0,0
OI0010788,ORD005382,PROD00466,1.0,20
OI0010789,ORD005382,PROD00399,1.0,15
OI0010790,ORD005383,PROD00240,-1.0,20
OI0010791,ORD005384,PROD00390,4.0,0
OI0010792,ORD005385,PROD00090,2.0,10
OI0010793,ORD005386,PROD00219,2.0,15
OI0010794,ORD005386,PROD00014,2.0,10
OI0010795,ORD005386,PROD00052,3.0,15
OI0010796,ORD005387,PROD00127,1.0,15
OI0010797,ORD005388,PROD00031,2.0,15
OI0010798,ORD005389,PROD00192,2.0,0
OI0010799,ORD005390,PROD00200,2.0,15
OI0010800,ORD005391,PROD00184,1.0,15
OI0010801,ORD005392,PROD00448,5.0,0
OI0010802,ORD005393,PROD00426,10.0,0
OI0010803,ORD005393,PROD00121,-1.0,0
OI0010804,ORD005394,PROD00144,10.0,5
OI0010805,ORD005394,PROD00446,-1.0,10
OI0010806,ORD005394,PROD00320,2.0,5
OI0010807,ORD005395,PROD00450,2.0,0
OI0010808,ORD005395,PROD00381,2.0,0
OI0010809,ORD005395,PROD00103,1.0,25
OI0010810,ORD005396,PROD00110,1.0,15
OI0010811,ORD005396,PROD00433,-1.0,20
OI0010812,ORD005397,PROD00358,4.0,20
OI0010813,ORD005398,PROD00165,2.0,10
OI0010814,ORD005398,PROD00144,-1.0,0
OI0010815,ORD005398,PROD00511,5.0,0
OI0010816,ORD005399,PROD00354,2.0,20
OI0010817,ORD005400,PROD00274,5.0,5
OI0010818,ORD005400,PROD00378,1.0,20
OI0010819,ORD005400,PROD00008,-1.0,15
OI0010820,ORD005400,PROD00180,4.0,0
OI0010821,ORD005401,PROD00472,3.0,15
OI0010822,ORD005401,PROD00270,-1.0,0
OI0010823,ORD005402,PROD00591,1.0,15
OI0010824,ORD005403,PROD00324,1.0,5
OI0010825,ORD005403,PROD00352,1.0,5
OI0010826,ORD005404,PROD00376,3.0,5
OI0010827,ORD005405,PROD00586,2.0,5
OI0010828,ORD005405,PROD00381,3.0,20
OI0010829,ORD005406,PROD00579,-1.0,15
OI0010830,ORD005406,PROD00269,1.0,20
OI0010831,ORD005406,PROD00356,1.0,0
OI0010832,ORD005406,PROD00368,4.0,0
OI0010833,ORD005407,PROD00230,1.0,20
OI0010834,ORD005407,PROD00529,1.0,10
OI0010835,ORD005407,PROD00459,4.0,0
OI0010836,ORD005407,PROD00168,3.0,10
OI0010837,ORD005408,PROD00572,2.0,0
OI0010838,ORD005408,PROD00580,1.0,0
OI0010839,ORD005409,PROD9261,2.0,20
OI0010840,ORD005409,PROD00126,3.0,15
OI0010841,ORD005409,PROD00024,3.0,15
OI0010842,ORD005409,PROD00228,3.0,0
OI0010843,ORD005410,PROD00230,-1.0,5
OI0010844,ORD005411,PROD00214,2.0,20
OI0010845,ORD005411,PROD00477,3.0,5
OI0010846,ORD005411,PROD00356,4.0,15
OI0010847,ORD005412,PROD00314,4.0,0
OI0010848,ORD005413,PROD00222,4.0,25
OI0010849,ORD005414,PROD00065,-1.0,20
OI0010850,ORD005415,PROD00035,4.0,15
OI0010851,ORD005415,PROD00461,-1.0,5
OI0010852,ORD005415,PROD00173,2.0,0
OI0010853,ORD005415,PROD00217,1.0,15
OI0010854,ORD005416,PROD00380,1.0,10
OI0010855,ORD005417,PROD00587,2.0,0
OI0010856,ORD005417,PROD00390,-1.0,15
OI0010857,ORD005417,PROD00242,2.0,25
OI0010858,ORD005417,PROD00272,2.0,10
OI0010859,ORD005418,PROD00058,1.0,0
OI0010860,ORD005418,PROD00537,1.0,0
OI0010861,ORD005418,PROD00387,1.0,10
OI0010862,ORD005418,PROD00427,10.0,0
OI0010863,ORD005419,PROD00385,500.0,10
OI0010864,ORD005419,PROD00149,5.0,25
OI0010865,ORD005419,PROD00152,4.0,25
OI0010866,ORD005420,PROD00271,5.0,10
OI0010867,ORD005421,PROD00544,1.0,0
OI0010868,ORD005422,PROD00281,2.0,15
OI0010869,ORD005423,PROD00015,2.0,0
OI0010870,ORD005423,PROD00524,4.0,25
OI0010871,ORD005424,PROD00086,2.0,20
OI0010872,ORD005424,PROD00068,4.0,25
OI0010873,ORD005424,PROD00448,5.0,20
OI0010874,ORD005424,PROD00562,3.0,20
OI0010875,ORD005425,PROD00364,3.0,0
OI0010876,ORD005426,PROD00235,4.0,10
OI0010877,ORD005426,PROD00169,1.0,0
OI0010878,ORD005426,PROD00070,1.0,15
OI0010879,ORD005427,PROD00124,2.0,0
OI0010880,ORD005428,PROD00121,4.0,15
OI0010881,ORD005429,PROD00515,2.0,20
OI0010882,ORD005430,PROD00294,1.0,5
OI0010883,ORD005430,PROD00231,2.0,5
OI0010884,ORD005430,PROD00165,10.0,0
OI0010885,ORD005431,PROD00424,4.0,5
OI0010886,ORD005431,PROD00437,10.0,15
OI0010887,ORD005432,PROD00060,3.0,0
OI0010888,ORD005432,PROD00379,1.0,10
OI0010889,ORD005432,PROD9898,1.0,0
OI0010890,ORD005432,PROD00348,5.0,15
OI0010891,ORD005433,PROD00004,3.0,0
OI0010892,ORD005434,PROD00072,2.0,20
OI0010893,ORD005434,PROD00405,-1.0,5
OI0010894,ORD005435,PROD00347,4.0,5
OI0010895,ORD005436,PROD00347,1.0,0
OI0010896,ORD005436,PROD00467,1.0,15
OI0010897,ORD005437,PROD00446,-1.0,5
OI0010898,ORD005437,PROD00441,1.0,0
OI0010899,ORD005437,PROD00482,1.0,0
OI0010900,ORD005438,PROD00316,3.0,0
OI0010901,ORD005438,PROD00487,10.0,15
OI0010902,ORD005439,PROD00192,10.0,25
OI0010903,ORD005439,PROD00311,3.0,0
OI0010904,ORD005440,PROD00387,-1.0,0
OI0010905,ORD005440,PROD00426,5.0,0
OI0010906,ORD005440,PROD00281,5.0,15
OI0010907,ORD005441,PROD00191,5.0,5
OI0010908,ORD005441,PROD00070,-1.0,25
OI0010909,ORD005442,PROD00168,1.0,0
OI0010910,ORD005443,PROD00444,2.0,5
OI0010911,ORD005443,PROD00531,4.0,25
OI0010912,ORD005444,PROD00551,5.0,0
OI0010913,ORD005445,PROD00097,4.0,20
OI0010914,ORD005445,PROD00007,5.0,0
OI0010915,ORD005446,PROD00350,1.0,15
OI0010916,ORD005446,PROD00053,1.0,10
OI0010917,ORD005447,PROD00460,3.0,5
OI0010918,ORD005447,PROD00441,3.0,20
OI0010919,ORD005448,PROD00575,-1.0,0
OI0010920,ORD005448,PROD00249,1.0,10
OI0010921,ORD005448,PROD00456,1.0,5
OI0010922,ORD005449,PROD00076,2.0,0
OI0010923,ORD005450,PROD00059,1.0,0
OI0010924,ORD005451,PROD00172,2.0,0
OI0010925,ORD005451,PROD00496,10.0,15
OI0010926,ORD005451,PROD00023,3.0,0
OI0010927,ORD005452,PROD00126,2.0,0
OI0010928,ORD005453,PROD00315,10.0,25
OI0010929,ORD005453,PROD00496,500.0,0
OI0010930,ORD005454,PROD00248,1.0,0
OI0010931,ORD005455,PROD00302,3.0,5
OI0010932,ORD005456,PROD00558,2.0,20
OI0010933,ORD005456,PROD00129,3.0,20
OI0010934,ORD005456,PROD00431,-1.0,10
OI0010935,ORD005456,PROD00316,4.0,25
OI0010936,ORD005457,PROD00385,4.0,15
OI0010937,ORD005458,PROD00300,1.0,15
OI0010938,ORD005458,PROD00285,4.0,5
OI0010939,ORD005458,PROD00524,2.0,25
OI0010940,ORD005458,PROD00110,1.0,0
OI0010941,ORD005459,PROD00023,4.0,10
OI0010942,ORD005459,PROD00432,1.0,20
OI0010943,ORD005459,PROD00363,-1.0,0
OI0010944,ORD005459,PROD00010,2.0,20
OI0010945,ORD005460,PROD00238,2.0,25
OI0010946,ORD005460,PROD00031,1.0,20
OI0010947,ORD005461,PROD00244,1.0,25
OI0010948,ORD005461,PROD00099,4.0,0
OI0010949,ORD005462,PROD00581,1.0,0
OI0010950,ORD005462,PROD00258,2.0,25
OI0010951,ORD005463,PROD00067,10.0,15
OI0010952,ORD005464,PROD00119,1.0,15
OI0010953,ORD005464,PROD00286,2.0,25
OI0010954,ORD005464,PROD00009,2.0,15
OI0010955,ORD005465,PROD00421,-1.0,15
OI0010956,ORD005465,PROD00169,1.0,0
OI0010957,ORD005465,PROD00233,5.0,5
OI0010958,ORD005465,PROD00521,5.0,10
OI0010959,ORD005466,PROD00227,10.0,0
OI0010960,ORD005466,PROD00044,2.0,0
OI0010961,ORD005466,PROD00457,-1.0,25
OI0010962,ORD005466,PROD00327,1.0,10
OI0010963,ORD005467,PROD00144,10.0,0
OI0010964,ORD005467,PROD00363,5.0,0
OI0010965,ORD005467,PROD00390,1.0,5
OI0010966,ORD005467,PROD00200,10.0,0
OI0010967,ORD005468,PROD00082,3.0,10
OI0010968,ORD005468,PROD00145,10.0,0
OI0010969,ORD005469,PROD00431,1.0,0
OI0010970,ORD005469,PROD00313,1.0,0
OI0010971,ORD005470,PROD00377,4.0,0
OI0010972,ORD005471,PROD00348,4.0,15
OI0010973,ORD005471,PROD00188,10.0,20
OI0010974,ORD005471,PROD00326,5.0,5
OI0010975,ORD005471,PROD00145,2.0,5
OI0010976,ORD005472,PROD00578,2.0,10
OI0010977,ORD005473,PROD00419,10.0,0
OI0010978,ORD005473,PROD00483,1.0,20
OI0010979,ORD005473,PROD00485,4.0,0
OI0010980,ORD005473,PROD00206,1.0,10
OI0010981,ORD005474,PROD00451,10.0,5
OI0010982,ORD005475,PROD00510,5.0,0
OI0010983,ORD005475,PROD00462,2.0,25
OI0010984,ORD005476,PROD00171,2.0,5
OI0010985,ORD005477,PROD00080,4.0,20
OI0010986,ORD005477,PROD00082,2.0,25
OI0010987,ORD005477,PROD00268,2.0,0
OI0010988,ORD005478,PROD00313,4.0,0
OI0010989,ORD005479,PROD00344,2.0,10
OI0010990,ORD005479,PROD00114,1.0,0
OI0010991,ORD005480,PROD00145,10.0,0
OI0010992,ORD005480,PROD00062,4.0,5
OI0010993,ORD005481,PROD00176,2.0,15
OI0010994,ORD005481,PROD00148,-1.0,5
OI0010995,ORD005482,PROD00405,1.0,10
OI0010996,ORD005483,PROD00322,1.0,25
OI0010997,ORD005484,PROD00001,1.0,10
OI0010998,ORD005485,PROD00331,4.0,0
OI0010999,ORD005486,PROD00031,10.0,0
OI0011000,ORD005486,PROD00178,10.0,0
OI0011001,ORD005486,PROD00041,3.0,0
OI0011002,ORD005486,PROD00173,4.0,0
OI0011003,ORD005487,PROD00092,3.0,0
OI0011004,ORD005488,PROD00521,5.0,0
